RedChoice,Self,Others,Group,SubjectPair,RT,Trial,Other1,Other2,Other3,Other4,Other1rt,Other2rt,Other3rt,Other4rt,Other1confidence,Other2confidence,Other3confidence,Other4confidence,OptimalChoice,OthersConfidenceRed,OthersConfidenceGreen,Subject,RTscaled
1,0.75,3898.5,0,116,2307,90,0,0,1,1,2366,2046,1697,2222,1,1,1,1,0,1,1,216,0.8555792605057166
0,0.25,3898.5,0,116,11066,100,1,1,1,1,2347,2188,1889,1697,1,1,1,1,0,1,1,216,-0.4130271272064525
1,0.75,3898.5,0,116,12962,76,0,0,0,0,1878,2465,2490,2185,1,1,1,1,1,1,1,216,0.1885645317187259
0,0.25,3898.5,0,116,2287,2,0,0,0,0,455,620,93,279,0.5,0.5,0.5,0.5,1,1,0.5,216,-0.8786908584783262
0,0.25,3898.5,0,116,4900,30,1,1,1,1,2394,1829,1873,1856,1,1,1,1,0,1,1,216,-0.7400897273912541
1,0.5,3898.5,0,116,2998,60,1,1,0,1,670,616,1650,256,0.5,0.5,1,0.5,0,0.5,1,216,0.8123218998682873
1,0.875,3898.5,0,116,6556,42,0,0,0,0,1758,1893,1783,1991,1,1,1,1,1,1,1,216,0.5895871833010311
0,0.125,3898.5,0,116,2742,92,0,1,1,1,1859,2167,1747,2140,1,1,1,1,0,1,1,216,-0.8545563331646568
0,0.375,3898.5,0,116,6480,24,1,1,1,0,1670,2183,1715,416,1,1,1,0.5,1,1,0.5,216,-0.6562819252031278
0,0.375,3898.5,0,116,3098,80,0,0,0,1,2253,1753,1722,1942,1,1,1,1,0,1,1,216,-0.8356730562159398
0,0.375,3898.5,0,116,9274,94,1,1,1,0,2146,2209,2374,1974,1,1,1,1,1,1,1,216,-0.5080800269033654
0,0.5,3898.5,0,116,7455,18,0,0,1,1,381,688,2297,1742,0.5,0.5,1,1,0,1,0.5,216,-0.6045650852452651
0,0.25,3898.5,0,116,8556,86,1,1,0,0,2037,2418,2208,1798,1,1,1,1,0,1,1,216,-0.5461648382774632
1,0.375,3898.5,0,116,5415,66,1,1,1,1,762,123,332,167,0.5,0.5,0.5,0.5,1,0.5,1,216,0.6610150392884508
0,0.625,3898.5,0,116,13765,82,0,0,1,0,2137,2445,1990,2192,1,1,1,1,1,1,1,216,-0.2698643056205331
0,0.125,3898.5,0,116,17340,50,0,0,1,1,2083,1824,133,172,1,1,0.5,0.5,0,0.5,1,216,-0.08023589244170315
0,0.625,3898.5,0,116,2046,40,0,0,0,0,2340,2351,2055,2310,1,1,1,1,0,1,1,216,-0.8914742004576542
0,0.125,3898.5,0,116,1837,78,1,0,0,0,2496,1663,1700,2106,1,1,1,1,0,1,1,216,-0.9025601692281089
1,0.25,3898.5,0,116,2290,58,1,0,1,1,209,1946,742,770,0.5,1,0.5,0.5,1,0.5,1,216,0.8566434792189386
1,0.625,3898.5,0,116,1265,68,1,1,1,1,636,343,532,801,0.5,0.5,0.5,0.5,1,0.5,1,216,0.9208096075161385
1,0.75,3898.5,0,116,2187,62,0,1,1,1,2187,181,527,683,1,0.5,0.5,0.5,0,0.5,1,216,0.8630913925990473
1,0.625,3898.5,0,116,4892,33,1,1,1,1,2428,2245,2340,1823,1,1,1,1,0,1,1,216,0.6937554149952172
1,0.5,3898.5,0,116,8782,53,1,0,0,1,814,2062,1828,62,0.5,1,1,0.5,1,0.5,1,216,0.4502371329697461
1,0.625,3898.5,0,116,11148,47,0,0,0,1,2377,2409,2335,766,1,1,1,0.5,0,0.5,1,216,0.30212292852957523
1,0.875,3898.5,0,116,5452,49,0,0,1,0,1949,1992,572,1806,1,1,0.5,1,0,0.5,1,216,0.658698798559674
0,0.25,3898.5,0,116,1195,9,0,0,1,0,131,365,2068,805,0.5,0.5,1,0.5,1,1,0.5,216,-0.9366137192311323
0,0.375,3898.5,0,116,8311,31,1,1,1,1,2221,2160,1910,2256,1,1,1,1,0,1,1,216,-0.5591603519079005
0,0.125,3898.5,0,116,18666,57,0,1,1,1,2033,713,522,797,1,0.5,0.5,0.5,0,0.5,1,216,-0.00990099009900991
1,0.75,3898.5,0,116,3026,97,0,1,1,1,675,115,800,170,0.5,0.5,0.5,0.5,1,0.5,0.5,216,0.8105690690465102
1,0.875,3898.5,0,116,5487,91,1,1,0,0,30,596,282,189,0.5,0.5,0.5,0.5,1,0.5,0.5,216,0.6565077600324525
0,0.625,3898.5,0,116,3061,75,0,0,0,0,566,197,29,585,0.5,0.5,0.5,0.5,1,1,0.5,216,-0.8376356439886997
1,0.75,3898.5,0,116,2671,55,0,1,1,0,2122,572,488,1793,1,0.5,0.5,1,1,0.5,1,216,0.8327924598226135
0,0.125,3898.5,0,116,7479,29,1,1,1,1,2088,2029,2192,2152,1,1,1,1,0,1,1,216,-0.6032920553386101
0,0.75,3898.5,0,116,11407,13,0,0,1,0,669,103,2280,10,0.5,0.5,1,0.5,0,1,0.5,216,-0.394939493949395
0,0.375,3898.5,0,116,919,17,1,1,0,0,2429,2270,335,798,1,1,0.5,0.5,0,1,0.5,216,-0.9512535631576658
0,0.125,3898.5,0,116,2280,85,1,0,0,1,547,521,704,162,0.5,0.5,0.5,0.5,0,0.5,0.5,216,-0.8790621588677672
0,0.25,3898.5,0,116,2751,79,0,0,0,1,622,438,689,525,0.5,0.5,0.5,0.5,1,0.5,0.5,216,-0.8540789469496612
1,0.5,3898.5,0,116,4850,95,1,1,1,0,756,797,718,485,0.5,0.5,0.5,0.5,1,0.5,0.5,216,0.696384661227883
0,0.125,3898.5,0,116,2364,43,0,0,1,0,2166,1912,589,2211,1,1,0.5,1,1,0.5,1,216,-0.8746065541944744
0,0.625,3898.5,0,116,1973,5,0,0,0,0,360,23,727,637,0.5,0.5,0.5,0.5,0,1,0.5,216,-0.8953463330903968
1,0.125,3898.5,0,116,2597,99,1,1,1,1,305,339,198,756,0.5,0.5,0.5,0.5,1,0.5,1,216,0.8374249412801675
0,0.25,3898.5,0,116,1450,37,0,0,0,0,2284,2352,2195,2097,1,1,1,1,1,1,1,216,-0.9230877764729222
0,0.5,3898.5,0,116,2483,81,0,0,1,0,747,71,676,640,0.5,0.5,0.5,0.5,1,0.5,0.5,216,-0.8682944475739763
0,0.375,3898.5,0,116,2189,87,0,1,0,1,188,400,440,593,0.5,0.5,0.5,0.5,1,0.5,0.5,216,-0.883889063930501
1,0.875,3898.5,0,116,847,35,1,1,1,1,2284,2364,1893,2200,1,1,1,1,1,1,1,216,0.9469768676412404
0,0.75,3898.5,0,116,6374,83,1,0,0,0,405,377,564,445,0.5,0.5,0.5,0.5,1,0.5,0.5,216,-0.6619044739575211
0,0.5,3898.5,0,116,1814,11,0,0,0,1,189,717,528,2392,0.5,0.5,0.5,1,0,1,0.5,216,-0.9037801562219867
0,0.5,3898.5,0,116,1665,39,0,0,0,0,1973,1981,2321,2057,1,1,1,1,1,1,1,216,-0.9116835502258037
0,0.375,3898.5,0,116,1003,73,0,0,0,0,393,96,254,519,0.5,0.5,0.5,0.5,0,1,0.5,216,-0.946797958484373
0,0.125,3898.5,0,116,840,1,0,0,0,0,705,341,357,385,0.5,0.5,0.5,0.5,1,1,0.5,216,-0.9554439532670721
0,0.875,3898.5,0,116,1489,7,0,0,0,0,449,560,65,331,0.5,0.5,0.5,0.5,1,1,0.5,216,-0.9210191028746076
1,0.875,3898.5,0,116,1435,63,1,1,0,1,691,222,2015,458,0.5,0.5,1,0.5,1,0.5,1,216,0.9101674203839201
1,0.375,3898.5,0,116,4503,59,1,1,1,0,32,410,187,1767,0.5,0.5,0.5,1,0,0.5,1,216,0.7181072431977644
1,0.25,3898.5,0,116,1457,65,1,1,1,1,17,328,635,718,0.5,0.5,0.5,0.5,1,0.5,1,216,0.9087901961668094
1,0.75,3898.5,0,116,5221,41,0,0,0,0,2373,2136,1974,1788,1,1,1,1,1,1,1,216,0.6731596528393355
0,0.875,3898.5,0,116,1229,77,0,0,0,0,475,714,350,155,0.5,0.5,0.5,0.5,1,1,0.5,216,-0.9348102601967043
1,0.75,3898.5,0,116,1193,69,1,1,1,1,431,798,54,801,0.5,0.5,0.5,0.5,1,0.5,1,216,0.9253168867721371
0,0.625,3898.5,0,116,4442,19,1,0,0,1,2204,580,575,2406,1,0.5,0.5,1,0,1,0.5,216,-0.7643833814432552
0,0.25,3898.5,0,116,4456,93,1,1,1,0,604,647,564,133,0.5,0.5,0.5,0.5,0,0.5,0.5,216,-0.763640780664373
0,0.375,3898.5,0,116,3211,45,0,1,0,0,1803,297,2466,1710,1,0.5,1,1,1,0.5,1,216,-0.8296792070721055
0,0.125,3898.5,0,116,865,71,0,0,0,0,82,62,541,651,0.5,0.5,0.5,0.5,1,1,0.5,216,-0.9541178804476398
1,0.625,3898.5,0,116,2685,103,1,1,1,1,644,483,794,433,0.5,0.5,0.5,0.5,1,0.5,1,216,0.8319160444117251
1,0.875,3898.5,0,116,5764,21,1,1,0,0,1920,1777,408,160,1,1,0.5,0.5,0,1,0.5,216,0.639167255117014
0,0.625,3898.5,0,116,6342,89,1,1,0,0,348,416,212,688,0.5,0.5,0.5,0.5,0,0.5,0.5,216,-0.6636018471663945
1,0.625,3898.5,0,116,1395,61,1,1,1,0,436,639,132,1974,0.5,0.5,0.5,1,1,0.5,1,216,0.9126714644150302
0,0.25,3898.5,0,116,2674,23,1,0,1,1,2403,455,2421,1779,1,0.5,1,1,0,1,0.5,216,-0.8581632512335129
0,0.375,3898.5,0,116,830,3,0,0,0,0,478,763,113,397,0.5,0.5,0.5,0.5,1,1,0.5,216,-0.9559743823948451
0,0.25,3898.5,0,116,5621,51,1,0,1,0,178,1898,204,2257,0.5,1,0.5,1,1,0.5,1,216,-0.7018457872788243
1,0.375,3898.5,0,116,1739,101,1,1,1,1,127,816,20,389,0.5,0.5,0.5,0.5,1,0.5,1,216,0.8911366857474823
1,0.875,3898.5,0,116,1351,105,1,1,1,1,573,486,521,752,0.5,0.5,0.5,0.5,1,0.5,1,216,0.9154259128492517
1,0.5,3898.5,0,116,1100,67,1,1,1,1,523,802,437,635,0.5,0.5,0.5,0.5,1,0.5,1,216,0.9311387891444682
0,0.125,3898.5,0,116,981,15,1,1,0,0,1768,1972,35,49,1,1,0.5,0.5,1,1,0.5,216,-0.9479649025654735
1,0.75,3898.5,0,116,1041,27,1,1,1,0,1986,2254,2469,796,1,1,1,0.5,1,1,0.5,216,0.934832254090356
1,0.5,3898.5,0,116,5001,25,1,1,0,1,1825,1697,793,2357,1,1,0.5,1,1,1,0.5,216,0.6869318950104419
0,0.375,3898.5,0,118,4560,38,0,0,0,0,2071,2431,2352,1849,1,1,1,1,1,1,1,218,-0.8349533363133426
1,0.5,3898.5,0,118,6267,60,0,1,1,1,1680,333,376,276,1,0.5,0.5,0.5,0,0.5,1,218,0.6972604169082013
0,0.875,3898.5,0,118,3537,84,0,1,0,0,2320,2134,2378,2446,1,1,1,1,0,1,1,218,-0.8719802523114677
0,0.125,3898.5,0,118,656,8,0,1,0,0,513,2427,293,253,0.5,1,0.5,0.5,1,1,0.5,218,-0.9762564448731476
0,0.25,3898.5,0,118,1477,16,0,0,1,1,464,41,1939,1961,0.5,0.5,1,1,1,1,0.5,218,-0.946540806520791
1,0.875,3898.5,0,118,948,28,1,1,1,0,2112,2270,2348,589,1,1,1,0.5,0,1,0.5,218,0.9542050223757739
0,0.25,3898.5,0,118,2407,44,1,0,0,0,752,1920,2335,2018,0.5,1,1,1,0,0.5,1,218,-0.9128799737952227
0,0.375,3898.5,0,118,3457,52,1,1,0,0,387,689,1936,1711,0.5,0.5,1,1,0,0.5,1,218,-0.8748758078147424
1,0.5,3898.5,0,118,4834,102,1,1,1,1,2388,2352,2131,2404,1,1,1,1,1,1,1,218,0.7664842596671844
1,0.75,3898.5,0,118,2384,62,1,1,1,0,471,416,615,2141,0.5,0.5,0.5,1,1,0.5,1,218,0.8848362588015242
0,0.125,3898.5,0,118,3949,22,1,1,0,1,2340,2019,233,2354,1,1,0.5,1,0,1,0.5,218,-0.857068141469603
1,0.375,3898.5,0,118,8739,66,1,1,1,1,623,289,546,267,0.5,0.5,0.5,0.5,1,0.5,1,218,0.5778456651285737
1,0.625,3898.5,0,118,4676,96,1,1,0,1,2293,2200,2366,2288,1,1,1,1,1,1,1,218,0.774116755937889
1,0.875,3898.5,0,118,1354,56,1,0,1,0,666,2104,10,2255,0.5,1,0.5,1,1,0.5,1,218,0.934592405376369
0,0.75,3898.5,0,118,3182,76,0,0,0,0,2271,2288,2020,1877,1,1,1,1,0,1,1,218,-0.8848292798572491
0,0.5,3898.5,0,118,3119,74,0,0,0,0,2294,2482,1720,2186,1,1,1,1,1,1,1,218,-0.8871095298160779
0,0.5,3898.5,0,118,7341,18,1,0,1,0,1733,756,1703,330,1,0.5,1,0.5,1,1,0.5,218,-0.734296588130756
0,0.125,3898.5,0,118,2877,92,1,1,1,0,2321,1980,2038,2132,1,1,1,1,0,1,1,218,-0.8958685852134839
0,0.75,3898.5,0,118,1307,6,0,0,0,0,590,489,490,588,0.5,0.5,0.5,0.5,0,1,0.5,218,-0.9526938619652497
1,0.5,3898.5,0,118,5283,88,1,0,0,1,1758,1932,2106,2083,1,1,1,1,1,1,1,218,0.7447944443156258
0,0.375,3898.5,0,118,2590,10,0,0,1,0,774,204,2463,684,0.5,0.5,1,0.5,0,1,0.5,218,-0.9062563905814818
0,0.25,3898.5,0,118,3553,86,1,0,0,1,2473,1786,2245,1760,1,1,1,1,1,1,1,218,-0.8714011412108127
0,0.5,3898.5,0,118,453,4,0,0,0,0,479,384,108,489,0.5,0.5,0.5,0.5,0,1,0.5,218,-0.9836039169627071
1,0.75,3898.5,0,118,2016,48,1,0,0,0,221,2372,2229,1862,0.5,1,1,1,0,0.5,1,218,0.9026132121408863
1,0.625,3898.5,0,118,13394,12,0,1,0,0,482,1756,157,549,0.5,1,0.5,0.5,0,1,0.5,218,0.3529768667733284
1,0.75,3898.5,0,118,850,34,1,1,1,1,2411,1809,1880,1963,1,1,1,1,1,1,1,218,0.9589391023411475
0,0.125,3898.5,0,118,889,78,0,0,1,0,1916,1939,1918,1687,1,1,1,1,1,1,1,218,-0.96782313946986
0,0.25,3898.5,0,118,4219,100,1,1,1,1,2057,2310,2341,2373,1,1,1,1,0,1,1,218,-0.8472956416460509
1,0.625,3898.5,0,118,1853,26,1,1,1,0,2416,1660,2234,787,1,1,1,0.5,0,1,0.5,218,0.9104872431037014
0,0.125,3898.5,0,118,937,36,0,0,0,0,2081,1887,1700,2458,1,1,1,1,1,1,1,218,-0.9660858061678952
1,0.375,3898.5,0,118,3646,24,0,1,1,1,351,2436,1956,2208,0.5,1,1,1,0,1,0.5,218,0.8238729025127336
1,0.875,3898.5,0,118,7492,42,0,0,0,0,2022,1684,2382,2465,1,1,1,1,0,1,1,218,0.6380844173410316
0,0.75,3898.5,0,118,1062,20,1,1,0,0,2099,1847,349,529,1,1,0.5,0.5,1,1,0.5,218,-0.9615615006940285
1,0.875,3898.5,0,118,2662,98,1,1,0,1,2021,2042,1831,2267,1,1,1,1,1,1,1,218,0.8714069299201583
0,0.125,3898.5,0,118,3766,50,1,0,0,1,716,2078,2081,150,0.5,1,1,0.5,1,0.5,1,218,-0.8636917246833439
0,0.5,3898.5,0,118,3246,46,1,0,0,0,375,2283,2418,1958,0.5,1,1,1,0,0.5,1,218,-0.8825128354546293
0,0.125,3898.5,0,118,17177,64,1,1,1,1,641,744,215,193,0.5,0.5,0.5,0.5,1,0.5,1,218,-0.37828803900313257
0,0.375,3898.5,0,118,4265,80,0,0,1,0,1920,2417,2338,2181,1,1,1,1,0,1,1,218,-0.845630697231668
1,0.5,3898.5,0,118,7139,32,1,1,1,1,2400,1950,2377,2054,1,1,1,1,1,1,1,218,0.6551367666040608
1,0.625,3898.5,0,118,2165,68,1,1,1,1,306,551,638,814,0.5,0.5,0.5,0.5,0,0.5,1,218,0.8954154783159813
0,0.25,3898.5,0,118,2623,72,0,0,0,0,2045,1802,1914,1797,1,1,1,1,1,1,1,218,-0.905061973936381
1,0.25,3898.5,0,118,12978,30,1,1,1,1,1850,2252,1823,2388,1,1,1,1,1,1,1,218,0.373072553156955
0,0.25,3898.5,0,118,1841,2,0,0,0,0,437,223,457,144,0.5,0.5,0.5,0.5,1,1,0.5,218,-0.9333660289808912
1,0.75,3898.5,0,118,8794,90,1,1,0,0,1781,1835,2443,2142,1,1,1,1,0,1,1,218,0.5751887835153537
1,0.25,3898.5,0,118,5292,58,1,1,1,0,133,499,780,2339,0.5,0.5,0.5,1,1,0.5,1,218,0.7443596818698264
1,0.75,3898.5,0,118,881,104,1,1,1,1,2304,2476,2385,2287,1,1,1,1,1,1,1,218,0.9574415872500599
1,0.625,3898.5,0,118,4303,54,0,1,0,1,2029,359,1757,144,1,0.5,1,0.5,0,0.5,1,218,0.7921352439693619
1,0.875,3898.5,0,118,4453,70,1,1,1,1,230,596,90,320,0.5,0.5,0.5,0.5,1,0.5,1,218,0.7848892032060348
0,0.625,3898.5,0,118,3444,40,0,0,0,0,2319,2461,2157,2321,1,1,1,1,0,1,1,218,-0.8753463355840245
1,0.875,3898.5,0,118,6484,14,0,0,1,0,662,541,2413,409,0.5,0.5,1,0.5,0,1,0.5,218,0.6867778112705885
0,0.625,3898.5,0,118,4748,82,0,0,1,0,2488,2083,2114,1686,1,1,1,1,1,1,1,218,-0.828148780880647
0,0.375,3898.5,0,118,2576,94,1,0,1,1,1679,2264,1822,2455,1,1,1,1,0,1,1,218,-0.9067631127945549
0,0.375,3898.5,0,118,711,45,0,0,1,0,1983,2424,205,2390,1,1,0.5,1,1,0.5,1,218,-0.9742657504646461
0,0.125,3898.5,0,118,3748,15,0,1,1,0,428,2422,1932,600,0.5,1,1,0.5,1,1,0.5,218,-0.8643432246715806
1,0.75,3898.5,0,118,2799,55,1,1,0,0,372,752,2335,2422,0.5,0.5,1,1,1,0.5,1,218,0.8647888793563197
1,0.875,3898.5,0,118,1140,63,0,1,1,1,2198,32,536,815,1,0.5,0.5,0.5,1,0.5,1,218,0.9449300901987154
1,0.125,3898.5,0,118,8814,57,0,1,1,1,1731,785,755,778,1,0.5,0.5,0.5,1,0.5,1,218,0.5742226447469103
0,0.25,3898.5,0,118,27355,79,1,0,0,0,286,515,534,707,0.5,0.5,0.5,0.5,1,0.5,0.5,218,-0.00990099009900991
1,0.75,3898.5,0,118,808,27,1,1,0,1,2388,2064,334,2099,1,1,0.5,1,0,1,0.5,218,0.960967993754879
1,0.875,3898.5,0,118,4417,49,0,0,1,0,2130,1939,770,1854,1,1,0.5,1,0,0.5,1,218,0.7866282529892334
1,0.5,3898.5,0,118,2999,95,0,1,1,1,732,215,478,751,0.5,0.5,0.5,0.5,0,0.5,0.5,218,0.8551274916718838
1,0.25,3898.5,0,118,1912,65,1,1,1,1,344,133,540,630,0.5,0.5,0.5,0.5,1,0.5,1,218,0.907637133736793
1,0.5,3898.5,0,118,4908,25,0,1,1,1,432,1702,2256,1693,0.5,1,1,1,1,1,0.5,218,0.7629095462239432
0,0.5,3898.5,0,118,1946,81,1,0,0,0,241,420,689,195,0.5,0.5,0.5,0.5,1,0.5,0.5,218,-0.9295656123828431
0,0.875,3898.5,0,118,16660,7,0,0,0,0,411,174,96,294,0.5,0.5,0.5,0.5,1,1,0.5,218,-0.39700056644304527
0,0.25,3898.5,0,118,21528,93,1,0,1,1,100,399,303,276,0.5,0.5,0.5,0.5,0,0.5,0.5,218,-0.2208060140687803
1,0.875,3898.5,0,118,20496,21,1,0,0,1,2420,708,485,2282,1,0.5,0.5,1,1,1,0.5,218,0.00990099009900991
0,0.625,3898.5,0,118,10044,47,0,1,0,0,2340,582,2377,1922,1,0.5,1,1,1,0.5,1,218,-0.6364630065638623
0,0.25,3898.5,0,118,7063,9,0,0,1,0,39,558,1983,17,0.5,0.5,1,0.5,1,1,0.5,218,-0.7443586435046357
1,0.375,3898.5,0,118,8107,101,1,1,1,1,182,332,531,99,0.5,0.5,0.5,0.5,1,0.5,1,218,0.6083756502113911
1,0.5,3898.5,0,118,5581,53,0,1,1,0,2161,710,125,2383,1,0.5,0.5,1,1,0.5,1,218,0.7303989766658163
1,0.625,3898.5,0,118,3167,33,1,1,1,1,2420,1981,2016,2266,1,1,1,1,0,1,1,218,0.8470119260169575
1,0.875,3898.5,0,118,3461,91,0,0,1,1,361,549,392,666,0.5,0.5,0.5,0.5,1,0.5,0.5,218,0.832809686120837
1,0.375,3898.5,0,118,5318,31,1,1,1,1,1992,1949,1839,2419,1,1,1,1,1,1,1,218,0.7431037014708497
0,0.375,3898.5,0,118,9140,17,1,0,0,1,1793,671,493,2307,1,0.5,0.5,1,1,1,0.5,218,-0.6691827837508664
0,0.25,3898.5,0,118,762,37,0,0,0,0,2059,2476,1834,2196,1,1,1,1,1,1,1,218,-0.9724198338313086
1,0.875,3898.5,0,118,607,35,1,1,1,1,2085,1684,2101,1904,1,1,1,1,1,1,1,218,0.970677688377737
1,0.5,3898.5,0,118,9245,67,1,1,1,1,181,24,283,326,0.5,0.5,0.5,0.5,1,0.5,1,218,0.5534023542869511
0,0.375,3898.5,0,118,1712,87,0,1,1,0,105,442,735,66,0.5,0.5,0.5,0.5,0,0.5,0.5,218,-0.9380351122299215
1,0.125,3898.5,0,118,2080,99,1,1,1,1,609,793,52,472,0.5,0.5,0.5,0.5,1,0.5,1,218,0.8995215680818667
0,0.375,3898.5,0,118,7020,73,0,0,0,0,39,519,511,493,0.5,0.5,0.5,0.5,0,1,0.5,218,-0.7459150045876457
0,0.125,3898.5,0,118,5265,85,1,0,1,0,676,241,139,674,0.5,0.5,0.5,0.5,0,0.5,0.5,218,-0.8094362534407343
0,0.125,3898.5,0,118,5167,1,0,0,0,0,406,545,457,603,0.5,0.5,0.5,0.5,1,1,0.5,218,-0.8129833089322458
0,0.5,3898.5,0,118,4804,11,0,0,0,1,495,502,360,1802,0.5,0.5,0.5,1,1,1,0.5,218,-0.8261218920283547
0,0.625,3898.5,0,118,1865,19,1,1,0,0,2071,1700,391,780,1,1,0.5,0.5,1,1,0.5,218,-0.9324973623299088
1,0.625,3898.5,0,118,2765,103,1,1,1,1,593,549,658,443,0.5,0.5,0.5,0.5,0,0.5,1,218,0.8664313152626737
1,0.75,3898.5,0,118,9275,97,1,1,1,0,358,768,749,623,0.5,0.5,0.5,0.5,1,0.5,0.5,218,0.5519531461342855
0,0.5,3898.5,0,118,668,39,0,0,0,0,2238,1664,2217,2108,1,1,1,1,1,1,1,218,-0.9758221115476563
0,0.125,3898.5,0,118,4987,43,1,0,0,0,145,1853,2245,1721,0.5,1,1,1,0,0.5,1,218,-0.8194983088146138
1,0.125,3898.5,0,118,2603,29,1,1,1,1,2337,2368,1859,2152,1,1,1,1,1,1,1,218,0.874257039287067
0,0.625,3898.5,0,118,1476,75,0,0,0,0,241,715,185,83,0.5,0.5,0.5,0.5,1,1,0.5,218,-0.946577000964582
1,0.375,3898.5,0,118,1336,59,1,1,0,1,747,553,1831,711,0.5,0.5,1,0.5,1,0.5,1,218,0.9354619302679681
1,0.625,3898.5,0,118,9418,89,1,0,1,0,714,130,228,372,0.5,0.5,0.5,0.5,0,0.5,0.5,218,0.545045253939914
0,0.75,3898.5,0,118,6556,13,0,0,1,0,355,294,1774,155,0.5,0.5,1,0.5,1,1,0.5,218,-0.762709226506639
0,0.25,3898.5,0,118,8678,23,1,1,1,0,2219,2455,2312,270,1,1,1,0.5,1,1,0.5,218,-0.6859046167822778
1,0.625,3898.5,0,118,7277,61,0,1,1,1,2245,207,573,702,1,0.5,0.5,0.5,0,0.5,1,218,0.6484704091018001
1,0.875,3898.5,0,118,1906,105,1,1,1,1,390,522,158,572,0.5,0.5,0.5,0.5,1,0.5,1,218,0.9079269753673258
0,0.75,3898.5,0,118,4296,41,0,0,0,0,2090,1899,1976,1908,1,1,1,1,1,1,1,218,-0.844508669474149
1,0.75,3898.5,0,118,2611,69,1,1,1,1,75,314,141,484,0.5,0.5,0.5,0.5,1,0.5,1,218,0.8738705837796894
0,0.625,3898.5,0,118,3987,5,0,0,0,0,324,586,650,220,0.5,0.5,0.5,0.5,0,1,0.5,218,-0.8556927526055476
0,0.375,3898.5,0,118,6805,3,0,0,0,0,617,433,601,610,0.5,0.5,0.5,0.5,1,1,0.5,218,-0.7536968100026965
0,0.875,3898.5,0,118,4800,77,0,0,0,0,713,492,434,524,0.5,0.5,0.5,0.5,0,1,0.5,218,-0.8262666698035185
0,0.75,3898.5,0,118,3104,83,0,0,0,1,521,214,350,170,0.5,0.5,0.5,0.5,0,0.5,0.5,218,-0.887652446472942
0,0.125,3898.5,0,118,931,71,0,0,0,0,513,509,694,724,0.5,0.5,0.5,0.5,1,1,0.5,218,-0.9663029728306408
0,0.25,3898.5,0,118,9296,51,1,1,0,0,17,421,2188,2431,0.5,0.5,1,1,0,0.5,1,218,-0.6635364505194807
1,0.875,3898.5,0,121,2521,28,0,1,1,1,690,2084,2126,2451,0.5,1,1,1,1,1,0.5,221,0.8623254493127195
0,0.375,3898.5,0,121,2038,10,0,1,0,0,737,2469,588,481,0.5,1,0.5,0.5,0,1,0.5,221,-0.9327392739273928
0,0.375,3898.5,0,121,2944,80,0,0,0,1,2022,2030,2111,1941,1,1,1,1,1,1,1,221,-0.9028382838283828
1,0.875,3898.5,0,121,3204,98,0,1,1,1,1685,1868,1747,1755,1,1,1,1,0,1,1,221,0.8250260767941109
0,0.625,3898.5,0,121,3958,82,0,1,0,0,2179,1740,1806,2373,1,1,1,1,1,1,1,221,-0.8693729372937293
1,0.625,3898.5,0,121,2276,96,1,1,0,1,1903,2458,2347,2062,1,1,1,1,1,1,1,221,0.8757051656627328
0,0.5,3898.5,0,121,11807,46,0,0,1,0,1962,1775,595,1681,1,1,0.5,1,0,0.5,1,221,-0.6103300330033004
0,0.125,3898.5,0,121,1339,36,0,0,0,0,2339,2195,1755,1922,1,1,1,1,1,1,1,221,-0.9558085808580858
0,0.25,3898.5,0,121,1156,72,0,0,0,0,2164,1853,2120,2040,1,1,1,1,1,1,1,221,-0.9618481848184819
1,0.625,3898.5,0,121,2650,26,1,1,1,0,2289,1781,2446,655,1,1,1,0.5,0,1,0.5,221,0.8552806190712838
1,0.625,3898.5,0,121,718,68,1,1,1,1,190,366,639,813,0.5,0.5,0.5,0.5,1,0.5,1,221,0.9607892394313895
0,0.375,3898.5,0,121,683,38,0,0,0,0,1952,2471,2246,1994,1,1,1,1,0,1,1,221,-0.9774587458745875
0,0.875,3898.5,0,121,2588,84,0,1,0,0,1790,1689,1724,2374,1,1,1,1,1,1,1,221,-0.9145874587458745
0,0.75,3898.5,0,121,1811,6,0,0,0,0,137,450,160,457,0.5,0.5,0.5,0.5,1,1,0.5,221,-0.9402310231023102
1,0.375,3898.5,0,121,8590,24,1,1,1,0,2207,2389,2110,127,1,1,1,0.5,1,1,0.5,221,0.5308907614423881
1,0.5,3898.5,0,121,1047,32,1,1,1,1,2374,1807,2134,2208,1,1,1,1,1,1,1,221,0.9428221917613713
0,0.25,3898.5,0,121,3353,16,1,1,0,0,2276,1931,758,595,1,1,0.5,0.5,0,1,0.5,221,-0.8893399339933994
1,0.5,3898.5,0,121,2729,102,1,1,1,1,1852,2427,1871,1933,1,1,1,1,1,1,1,221,0.8509663431869938
0,0.25,3898.5,0,121,635,2,0,0,0,0,499,782,722,193,0.5,0.5,0.5,0.5,1,1,0.5,221,-0.9790429042904291
1,0.875,3898.5,0,121,2504,56,1,1,0,0,176,758,2351,2321,0.5,0.5,1,1,1,0.5,1,221,0.863253837794149
1,0.375,3898.5,0,121,4797,94,1,0,1,1,2259,2477,2174,2421,1,1,1,1,1,1,1,221,0.7380306149754523
0,0.125,3898.5,0,121,868,8,1,0,0,0,1801,418,28,521,1,0.5,0.5,0.5,0,1,0.5,221,-0.9713531353135314
